,activity,event,dataset_id,true_pos,false_pos,false_neg,precision,recall,F1,mean_abs_time_diff
199,indoor_walk,TO,Sub1_RF_TO,195,4,0,0.9798994974874372,1.0,0.9898477157360407,1.7897435897435898
200,indoor_walk,TO,Sub2_LF_TO,141,219,1,0.39166666666666666,0.9929577464788732,0.5617529880478088,1.2269503546099292
201,indoor_walk,TO,Sub2_RF_TO,235,15,1,0.94,0.9957627118644068,0.9670781893004115,2.0382978723404257
202,indoor_walk,TO,Sub3_LF_TO,261,166,0,0.6112412177985949,1.0,0.7587209302325582,1.9386973180076628
203,indoor_walk,TO,Sub3_RF_TO,216,25,0,0.8962655601659751,1.0,0.9452954048140044,1.537037037037037
204,indoor_walk,TO,Sub4_LF_TO,211,4,0,0.9813953488372092,1.0,0.9906103286384975,1.6966824644549763
205,indoor_walk,TO,Sub4_RF_TO,368,3,0,0.9919137466307277,1.0,0.9959404600811907,1.983695652173913
206,indoor_walk,TO,Sub5_LF_TO,122,1,0,0.991869918699187,1.0,0.9959183673469388,0.6311475409836066
207,indoor_walk,TO,Sub5_RF_TO,57,0,25,1.0,0.6951219512195121,0.8201438848920863,0.6140350877192983
208,indoor_walk,TO,Sub6_LF_TO,162,30,0,0.84375,1.0,0.9152542372881356,1.1790123456790123
209,indoor_walk,TO,Sub6_RF_TO,125,0,0,1.0,1.0,1.0,1.328
210,indoor_walk,TO,Sub7_LF_TO,117,6,3,0.9512195121951219,0.975,0.9629629629629629,0.7948717948717948
211,indoor_walk,TO,Sub7_RF_TO,190,48,0,0.7983193277310925,1.0,0.8878504672897196,1.3421052631578947
212,indoor_walk,TO,Sub8_LF_TO,162,0,0,1.0,1.0,1.0,1.0987654320987654
213,indoor_walk,TO,Sub8_RF_TO,148,0,0,1.0,1.0,1.0,1.6013513513513513
214,indoor_walk,TO,Sub9_LF_TO,104,1,0,0.9904761904761905,1.0,0.9952153110047847,0.7692307692307693
